Customer ID,Age,Gender,Income,Location,Device Used,Product Categories Purchased,Total Orders,Average Order Value,Days Since Last Purchase,Customer Lifetime Value,Customer Type,Engagement Level,Cart Abandonment Rate,Churn Risk
CUST0433,52,Other,111709,San Antonio,Tablet,"Home & Kitchen, Clothing, Beauty",162,509,132,82458,VIP,High,0.23100243909497487,Medium
CUST0434,67,Male,89889,Philadelphia,Desktop,"Electronics, Home & Kitchen",8,251,54,2008,New,Medium,0.632707357218542,High
CUST0435,42,Other,56987,New York,Desktop,"Beauty, Clothing",171,185,60,31635,VIP,Low,0.46354223863507404,Low
CUST0436,41,Male,108714,Phoenix,Desktop,Clothing,196,457,344,89572,VIP,Low,0.5249446633235046,High
CUST0437,30,Female,134874,Chicago,Tablet,"Beauty, Clothing, Sports",157,187,7,29359,VIP,Medium,0.6467068315613277,Low
CUST0438,24,Female,88348,New York,Desktop,Sports,160,445,271,71200,VIP,Medium,0.6427171151492548,High
CUST0439,53,Male,54596,Houston,Desktop,"Electronics, Clothing",198,355,245,70290,VIP,Low,0.5303148002761728,High
CUST0440,62,Other,63174,Los Angeles,Mobile,"Home & Kitchen, Clothing, Electronics",154,400,175,61600,VIP,High,0.17858587874685988,Medium
CUST0441,37,Male,94106,Los Angeles,Mobile,"Beauty, Electronics",163,373,115,60799,VIP,Medium,0.5981926584387536,Medium
CUST0442,18,Other,137510,Chicago,Desktop,Electronics,27,291,316,7857,Returning,High,0.1824544222241914,High
CUST0443,25,Female,99967,San Diego,Desktop,Sports,52,312,270,16224,Returning,Low,0.5328842291639807,High
CUST0444,63,Other,89182,San Diego,Mobile,Home & Kitchen,152,258,192,39216,VIP,High,0.49564199325416824,High
CUST0445,33,Female,123300,San Antonio,Mobile,"Electronics, Beauty, Home & Kitchen",129,309,149,39861,VIP,Low,0.5432777525912902,Medium
CUST0446,31,Other,117163,Philadelphia,Mobile,"Beauty, Sports, Home & Kitchen",170,319,130,54230,VIP,Low,0.39624569246398017,Medium
CUST0447,29,Other,69310,Dallas,Tablet,"Sports, Electronics, Beauty",59,76,101,4484,Returning,Low,0.4651720184619927,Medium
CUST0448,68,Other,86088,Houston,Tablet,"Electronics, Beauty",72,243,309,17496,Returning,Low,0.6696580522822659,High
CUST0449,40,Male,38906,New York,Mobile,Electronics,92,53,269,4876,Returning,High,0.11570758621323968,High
CUST0450,32,Male,66914,San Diego,Desktop,"Sports, Beauty",5,350,291,1750,New,Low,0.250750728608053,High
CUST0451,45,Female,140350,San Antonio,Mobile,"Sports, Beauty, Clothing",139,303,209,42117,VIP,Low,0.4473820585139485,High
CUST0452,51,Female,75379,San Antonio,Tablet,"Beauty, Electronics",189,585,360,110565,VIP,High,0.676635184585468,High
CUST0453,19,Male,108612,Chicago,Desktop,Electronics,99,342,337,33858,Returning,Medium,0.11212339098069074,High
CUST0454,49,Female,144828,Houston,Tablet,Clothing,144,392,66,56448,VIP,High,0.06465699399455618,Medium
CUST0455,40,Male,67650,San Jose,Desktop,"Home & Kitchen, Clothing",110,409,9,44990,VIP,High,0.0862372390057132,Low
CUST0456,39,Other,76881,Dallas,Tablet,"Home & Kitchen, Beauty, Electronics",137,499,48,68363,VIP,High,0.08406369619977921,Low
CUST0457,68,Female,76413,Philadelphia,Desktop,Beauty,112,145,110,16240,VIP,Low,0.6400803075553128,Medium
CUST0458,42,Female,36012,Phoenix,Desktop,"Electronics, Beauty",182,71,320,12922,VIP,Low,0.5188176401569861,High
CUST0459,39,Male,80115,Chicago,Desktop,"Clothing, Beauty, Sports",46,408,218,18768,Returning,Low,0.49011913802758084,High
CUST0460,39,Female,37151,Dallas,Desktop,Home & Kitchen,106,235,56,24910,VIP,Medium,0.38967233317017613,Low
CUST0461,66,Female,87716,Phoenix,Tablet,Clothing,128,495,282,63360,VIP,Low,0.5582692010318987,High
CUST0462,69,Other,123747,Phoenix,Tablet,"Home & Kitchen, Sports, Beauty",144,309,112,44496,VIP,Medium,0.151171195295034,Medium
CUST0463,59,Female,122653,Houston,Desktop,Beauty,107,147,132,15729,VIP,Low,0.3047617733624843,Medium
CUST0464,23,Other,66378,Houston,Desktop,Home & Kitchen,150,266,70,39900,VIP,High,0.3685027629968232,Medium
CUST0465,32,Male,72652,New York,Tablet,Beauty,198,338,82,66924,VIP,Low,0.12176617348987205,Medium
CUST0466,60,Female,102430,San Antonio,Desktop,Home & Kitchen,78,485,56,37830,Returning,Medium,0.322683911069386,Low
CUST0467,54,Other,43467,Dallas,Desktop,"Beauty, Clothing, Electronics",112,504,348,56448,VIP,Medium,0.2557261565207032,High
CUST0468,50,Male,61010,Chicago,Desktop,"Sports, Beauty, Clothing",126,129,270,16254,VIP,Low,0.07312839476575071,High
CUST0469,25,Female,144793,Los Angeles,Mobile,"Home & Kitchen, Electronics, Sports",21,290,110,6090,Returning,High,0.13887801177400289,Medium
CUST0470,70,Male,84691,Chicago,Desktop,"Clothing, Electronics",200,334,356,66800,VIP,Low,0.5466239350588566,High
CUST0471,61,Female,94157,New York,Mobile,Clothing,75,383,75,28725,Returning,Low,0.061724641178018895,Medium
CUST0472,61,Male,138177,Philadelphia,Desktop,Beauty,66,315,157,20790,Returning,Low,0.6572646444126347,Medium
CUST0473,22,Male,42289,San Antonio,Tablet,"Electronics, Home & Kitchen, Beauty",45,357,19,16065,Returning,High,0.10617601109070432,Low
CUST0474,56,Other,74976,Los Angeles,Mobile,"Beauty, Home & Kitchen",123,132,130,16236,VIP,Medium,0.5695047612322478,Medium
CUST0475,21,Male,73596,San Diego,Mobile,"Beauty, Home & Kitchen",166,92,328,15272,VIP,High,0.634100751613256,High
CUST0476,23,Female,53171,Philadelphia,Desktop,Home & Kitchen,49,311,121,15239,Returning,Medium,0.6617381301527906,Medium
CUST0477,62,Female,130441,Houston,Desktop,"Sports, Home & Kitchen, Clothing",62,470,40,29140,Returning,Medium,0.6138600652723821,Low
CUST0478,49,Other,116365,Phoenix,Mobile,"Beauty, Home & Kitchen",183,322,166,58926,VIP,Medium,0.23690752562653805,Medium
CUST0479,69,Female,148218,San Diego,Tablet,"Sports, Home & Kitchen",130,36,129,4680,VIP,High,0.26650663537001,Medium
CUST0480,47,Female,129590,Chicago,Tablet,"Clothing, Electronics, Home & Kitchen",166,121,22,20086,VIP,Low,0.32725470409654933,Low
CUST0481,64,Female,144014,Chicago,Desktop,Electronics,48,219,278,10512,Returning,Low,0.14054284811461554,High
CUST0482,52,Male,74139,Houston,Tablet,"Electronics, Sports, Clothing",19,505,250,9595,Returning,Low,0.06447709579369551,High
CUST0483,57,Male,78713,New York,Tablet,Electronics,82,540,8,44280,Returning,Low,0.6149290492826724,Low
CUST0484,69,Female,59734,Dallas,Desktop,"Sports, Home & Kitchen",74,491,12,36334,Returning,Low,0.4101836655367966,Low
CUST0485,33,Other,102588,San Diego,Tablet,Home & Kitchen,182,82,306,14924,VIP,High,0.44566991241584053,High
CUST0486,30,Male,93646,San Diego,Desktop,"Clothing, Sports, Home & Kitchen",105,515,319,54075,VIP,High,0.6525425086315669,High
CUST0487,67,Other,33654,San Jose,Mobile,Sports,164,519,51,85116,VIP,High,0.4823281157738501,Low
CUST0488,59,Female,119022,Philadelphia,Desktop,"Sports, Home & Kitchen",199,393,208,78207,VIP,High,0.49905477782087865,High
CUST0489,47,Female,48743,San Antonio,Mobile,"Beauty, Clothing",7,141,37,987,New,High,0.5615296214838824,High
CUST0490,36,Male,78368,Philadelphia,Mobile,"Clothing, Sports",90,438,99,39420,Returning,High,0.12562649240731244,Medium
CUST0491,34,Female,120025,Dallas,Tablet,Beauty,78,36,192,2808,Returning,High,0.28410539958896447,High
CUST0492,36,Male,104172,Chicago,Tablet,Electronics,55,226,190,12430,Returning,Low,0.679335153007188,High
CUST0493,45,Female,36441,Chicago,Tablet,Sports,71,396,50,28116,Returning,Medium,0.6499045507653942,Low
CUST0494,43,Female,149735,Chicago,Desktop,"Sports, Clothing",80,279,140,22320,Returning,High,0.6246489426016201,Medium
CUST0495,54,Male,54611,San Jose,Tablet,Clothing,97,269,167,26093,Returning,Medium,0.34385753172033207,Medium
CUST0496,43,Male,149891,Chicago,Mobile,"Home & Kitchen, Clothing",180,409,310,73620,VIP,High,0.6071754198314236,High
CUST0497,70,Male,137971,Dallas,Tablet,"Sports, Beauty",149,500,108,74500,VIP,High,0.08145732326474764,Medium
CUST0498,40,Female,42149,Houston,Tablet,"Sports, Home & Kitchen, Clothing",11,484,206,5324,Returning,Low,0.14653632576712633,High
CUST0499,26,Female,130102,San Antonio,Desktop,"Electronics, Sports",17,395,299,6715,Returning,Medium,0.3190790040146351,High
CUST0500,29,Other,89189,Dallas,Desktop,"Beauty, Clothing, Sports",124,319,109,39556,VIP,Low,0.3642048433433821,Medium
CUST0501,70,Male,137904,San Antonio,Mobile,Sports,70,432,195,30240,Returning,Low,0.2212796497885569,High
CUST0502,18,Female,51675,Dallas,Desktop,"Clothing, Electronics",8,87,151,696,New,Medium,0.2817098360510618,High
CUST0503,18,Female,101031,Chicago,Tablet,Beauty,142,550,242,78100,VIP,Low,0.1558044656664897,High
CUST0504,64,Male,72668,Houston,Desktop,Beauty,92,333,127,30636,Returning,High,0.3679371206153396,Medium
CUST0505,51,Other,43673,San Diego,Mobile,Clothing,21,144,104,3024,Returning,High,0.5659981403641098,Medium
CUST0506,49,Male,106666,Philadelphia,Tablet,"Electronics, Beauty, Home & Kitchen",56,239,9,13384,Returning,High,0.4798842558798487,Low
CUST0507,65,Other,118204,Phoenix,Mobile,Home & Kitchen,138,70,355,9660,VIP,High,0.12006496078760182,High
CUST0508,42,Female,110758,Houston,Desktop,Clothing,73,202,147,14746,Returning,High,0.3669280422078654,Medium
CUST0509,57,Other,95429,San Diego,Desktop,"Beauty, Home & Kitchen, Clothing",141,263,364,37083,VIP,Low,0.5034701488068212,High
CUST0510,62,Female,53669,New York,Mobile,Beauty,25,432,363,10800,Returning,Low,0.3944319427600617,High
CUST0511,70,Male,64068,Dallas,Tablet,Beauty,28,68,139,1904,Returning,High,0.30458913774810675,Medium
CUST0512,18,Male,118789,New York,Desktop,Home & Kitchen,8,148,189,1184,New,High,0.45424437383452076,High
CUST0513,33,Male,39435,San Diego,Desktop,Beauty,156,364,93,56784,VIP,Low,0.679615132445179,Medium
CUST0514,56,Other,124088,Houston,Tablet,Electronics,191,365,228,69715,VIP,Medium,0.11169014134795069,High
CUST0515,22,Female,82249,Dallas,Desktop,"Clothing, Home & Kitchen, Sports",7,568,62,3976,New,Low,0.3035104394859144,High
CUST0516,39,Male,67384,Phoenix,Mobile,"Home & Kitchen, Clothing",72,103,339,7416,Returning,Low,0.31429380447996214,High
CUST0517,46,Male,111929,Chicago,Desktop,Clothing,105,220,24,23100,VIP,Low,0.4250287518044411,Low
CUST0518,20,Female,106153,Dallas,Desktop,Clothing,172,353,267,60716,VIP,Low,0.14891349122324662,High
CUST0519,29,Male,134056,Dallas,Tablet,"Sports, Home & Kitchen, Clothing",180,176,280,31680,VIP,Low,0.16481796941580518,High
CUST0520,43,Female,105388,Houston,Mobile,Beauty,58,313,10,18154,Returning,Medium,0.23548490089860552,Low
CUST0521,33,Female,61401,Houston,Tablet,Beauty,39,242,319,9438,Returning,High,0.6713155281245377,High
CUST0522,68,Female,101831,San Diego,Desktop,"Clothing, Sports, Beauty",60,423,200,25380,Returning,High,0.5271705778000867,High
CUST0523,54,Female,149503,Los Angeles,Desktop,"Sports, Clothing",112,368,125,41216,VIP,Medium,0.480100646099477,Medium
CUST0524,39,Female,145760,Dallas,Tablet,"Clothing, Beauty, Electronics",44,51,305,2244,Returning,High,0.5810224968062704,High
CUST0525,46,Other,131529,Philadelphia,Tablet,"Clothing, Sports",72,134,189,9648,Returning,High,0.1329247047958504,High
CUST0526,31,Male,64084,Dallas,Tablet,Clothing,50,495,88,24750,Returning,High,0.6085663328204385,Medium
CUST0527,45,Other,140641,San Diego,Mobile,"Home & Kitchen, Electronics",82,488,354,40016,Returning,Medium,0.43664126402687753,High
CUST0528,22,Male,135111,San Antonio,Desktop,"Clothing, Sports, Home & Kitchen",145,461,115,66845,VIP,Medium,0.26796385484830804,Medium
CUST0529,64,Other,85826,New York,Tablet,"Beauty, Electronics, Sports",159,250,351,39750,VIP,High,0.5803059162346987,High
CUST0530,66,Female,66451,Chicago,Desktop,Clothing,10,408,176,4080,New,High,0.5716669473266056,High
CUST0531,47,Male,37227,Los Angeles,Mobile,"Sports, Clothing",21,251,13,5271,Returning,High,0.5997105781158726,Low
CUST0532,63,Male,61910,Phoenix,Mobile,Clothing,168,287,256,48216,VIP,Low,0.12508663506953838,High
CUST0533,69,Other,66041,Phoenix,Mobile,"Clothing, Beauty, Sports",103,396,208,40788,VIP,Low,0.6800848092472543,High
CUST0534,22,Other,118920,Phoenix,Mobile,Electronics,85,378,280,32130,Returning,Low,0.6737569999633252,High
CUST0535,29,Male,95681,Houston,Desktop,"Clothing, Electronics, Beauty",6,254,327,1524,New,Medium,0.282355269576132,High
CUST0536,33,Other,133314,Phoenix,Mobile,Home & Kitchen,81,265,324,21465,Returning,High,0.09283111183774777,High
CUST0537,43,Other,111571,Chicago,Mobile,Beauty,184,212,104,39008,VIP,Medium,0.15858618515471068,Medium
CUST0538,43,Other,95481,New York,Tablet,"Electronics, Home & Kitchen, Clothing",70,473,146,33110,Returning,Medium,0.6953400365390531,Medium
CUST0539,65,Female,98576,Phoenix,Mobile,"Electronics, Home & Kitchen, Clothing",56,35,278,1960,Returning,Medium,0.41595841306158093,High
CUST0540,38,Female,137958,Dallas,Tablet,"Beauty, Home & Kitchen, Electronics",96,265,8,25440,Returning,High,0.2818041692369338,Low
CUST0541,56,Other,94174,Dallas,Mobile,"Home & Kitchen, Electronics, Sports",175,156,117,27300,VIP,Low,0.23733175100252524,Medium
CUST0542,53,Other,56160,Houston,Mobile,"Clothing, Electronics, Home & Kitchen",26,133,93,3458,Returning,High,0.21704462795211588,Medium
CUST0543,50,Female,145170,Chicago,Tablet,Electronics,115,509,143,58535,VIP,High,0.4816992972854133,Medium
CUST0544,47,Female,147867,New York,Mobile,Home & Kitchen,111,184,288,20424,VIP,Medium,0.3226020904877958,High
CUST0545,54,Male,47633,Los Angeles,Desktop,"Beauty, Clothing",187,286,13,53482,VIP,Medium,0.6775169545895975,Low
CUST0546,40,Male,124880,San Diego,Desktop,"Electronics, Clothing",71,264,256,18744,Returning,Medium,0.49449796991948486,High
CUST0547,27,Female,47014,New York,Mobile,Clothing,192,529,345,101568,VIP,Low,0.5648289841818247,High
CUST0548,22,Other,110532,San Diego,Desktop,"Home & Kitchen, Sports, Clothing",190,318,185,60420,VIP,Low,0.2402820065790539,High
CUST0549,53,Other,79104,San Antonio,Tablet,"Clothing, Beauty, Sports",144,539,344,77616,VIP,Low,0.10147116592060679,High
CUST0550,51,Other,71621,San Diego,Mobile,"Home & Kitchen, Sports",73,581,206,42413,Returning,High,0.36708484429822263,High
CUST0551,69,Other,107231,Philadelphia,Mobile,"Electronics, Home & Kitchen, Beauty",88,598,345,52624,Returning,Medium,0.2544780052550477,High
CUST0552,48,Male,98388,Dallas,Tablet,"Beauty, Electronics, Clothing",107,327,171,34989,VIP,High,0.18135405725515036,Medium
CUST0553,27,Female,46014,Chicago,Tablet,"Electronics, Beauty, Clothing",43,166,269,7138,Returning,Low,0.6692173850205598,High
CUST0554,36,Other,122578,San Jose,Tablet,"Beauty, Home & Kitchen, Clothing",17,405,220,6885,Returning,Medium,0.33859233932231964,High
CUST0555,49,Male,63755,Houston,Mobile,"Clothing, Beauty, Electronics",45,116,151,5220,Returning,Low,0.16356058483171065,Medium
CUST0556,18,Other,70390,Philadelphia,Tablet,Electronics,61,448,110,27328,Returning,Medium,0.1791229242427404,Medium
CUST0557,22,Female,53711,San Diego,Tablet,Beauty,185,228,182,42180,VIP,Medium,0.2324613326019861,High
CUST0558,62,Male,121658,Phoenix,Desktop,"Clothing, Sports",16,492,338,7872,Returning,High,0.6995555743233133,High
CUST0559,21,Female,87993,Chicago,Desktop,"Home & Kitchen, Sports",17,466,71,7922,Returning,High,0.22420747533773822,Medium
CUST0560,33,Female,104696,Philadelphia,Mobile,Sports,124,339,282,42036,VIP,Low,0.26372117297599484,High
CUST0561,41,Male,57213,Houston,Desktop,"Clothing, Beauty",101,310,73,31310,VIP,High,0.47856328318960084,Medium
CUST0562,33,Male,145788,Dallas,Desktop,"Sports, Electronics, Beauty",61,352,354,21472,Returning,High,0.24107489466669385,High
CUST0563,19,Male,134956,Chicago,Tablet,"Clothing, Electronics",44,181,214,7964,Returning,High,0.19027276318880065,High
CUST0564,66,Male,87784,Houston,Tablet,Beauty,122,331,327,40382,VIP,Medium,0.15311417132223915,High
CUST0565,45,Male,37421,San Antonio,Desktop,Electronics,84,307,22,25788,Returning,High,0.2532437322680649,Low
CUST0566,49,Male,116936,San Antonio,Desktop,"Clothing, Beauty",132,37,67,4884,VIP,Low,0.11884519825870278,Medium
CUST0567,44,Male,129073,Houston,Desktop,"Beauty, Electronics",177,264,361,46728,VIP,Medium,0.06212028116960888,High
CUST0568,37,Other,47727,Philadelphia,Mobile,"Home & Kitchen, Clothing, Electronics",39,590,92,23010,Returning,Medium,0.5730171032675402,Medium
CUST0569,41,Female,142418,Chicago,Mobile,"Clothing, Beauty",7,331,320,2317,New,High,0.13963171256947476,High
CUST0570,29,Male,34358,Philadelphia,Mobile,"Electronics, Sports, Home & Kitchen",124,67,323,8308,VIP,Medium,0.5543849523799075,High
CUST0571,67,Other,95108,Los Angeles,Desktop,"Home & Kitchen, Electronics, Sports",9,165,62,1485,New,Low,0.5684026113413289,High
CUST0572,52,Other,124018,San Diego,Desktop,Beauty,15,450,223,6750,Returning,Low,0.39964769211400797,High
CUST0573,50,Other,62117,Los Angeles,Mobile,"Clothing, Beauty, Sports",130,248,224,32240,VIP,Medium,0.2512932729034184,High
CUST0574,50,Female,118700,San Antonio,Mobile,"Clothing, Home & Kitchen, Electronics",75,377,345,28275,Returning,High,0.14427127693742747,High
CUST0575,68,Male,61910,Dallas,Desktop,Home & Kitchen,121,575,336,69575,VIP,High,0.5289233193686493,High
CUST0576,60,Other,128032,New York,Tablet,Clothing,188,108,102,20304,VIP,Medium,0.4409015408881608,Medium
CUST0577,54,Female,85754,San Diego,Mobile,Sports,142,302,214,42884,VIP,Low,0.4760447467208166,High
CUST0578,29,Female,92438,San Antonio,Desktop,Sports,110,190,191,20900,VIP,Medium,0.05563490839933518,High
CUST0579,20,Female,139847,Philadelphia,Desktop,Home & Kitchen,120,337,159,40440,VIP,High,0.6528860602100859,Medium
CUST0580,18,Other,59371,Philadelphia,Tablet,"Electronics, Home & Kitchen, Beauty",166,403,206,66898,VIP,High,0.09308862184025765,High
CUST0581,50,Male,81501,Philadelphia,Desktop,"Electronics, Home & Kitchen, Beauty",71,38,268,2698,Returning,Medium,0.28842382534100364,High
CUST0582,57,Other,90946,Dallas,Desktop,Beauty,35,473,193,16555,Returning,Low,0.3117625722736051,High
CUST0583,27,Other,68467,Los Angeles,Mobile,"Clothing, Home & Kitchen",79,142,151,11218,Returning,Medium,0.05088109092366675,Medium
CUST0584,60,Male,47625,New York,Mobile,Sports,75,234,236,17550,Returning,Low,0.37310805107801803,High
CUST0585,61,Male,63893,Philadelphia,Tablet,"Electronics, Beauty, Sports",70,434,87,30380,Returning,Low,0.5393258464321564,Medium
CUST0586,46,Male,106329,San Jose,Tablet,"Electronics, Home & Kitchen, Beauty",74,226,10,16724,Returning,Medium,0.5851246245246019,Low
CUST0587,30,Female,61007,San Diego,Desktop,"Clothing, Home & Kitchen",45,144,186,6480,Returning,Medium,0.6216080456488248,High
CUST0588,29,Male,121302,Chicago,Mobile,Sports,195,150,213,29250,VIP,Low,0.3670172644049901,High
CUST0589,48,Other,69532,San Jose,Tablet,Clothing,164,94,14,15416,VIP,Low,0.45991352384427275,Low
CUST0590,63,Male,84253,New York,Tablet,Electronics,24,305,265,7320,Returning,Low,0.1016878136427242,High
CUST0591,19,Other,42323,Dallas,Tablet,Beauty,189,268,296,50652,VIP,Low,0.3672248457831374,High
CUST0592,68,Female,141335,New York,Desktop,"Beauty, Sports, Electronics",182,331,72,60242,VIP,High,0.15063024066662792,Medium
CUST0593,67,Other,142356,Chicago,Mobile,"Sports, Home & Kitchen, Electronics",157,421,51,66097,VIP,Medium,0.2902680264546389,Low
CUST0594,52,Other,140944,San Diego,Tablet,"Home & Kitchen, Electronics, Clothing",144,551,127,79344,VIP,Low,0.2640484533619895,Medium
CUST0595,40,Male,103379,Chicago,Mobile,"Beauty, Home & Kitchen",43,398,27,17114,Returning,Medium,0.32530137520698027,Low
CUST0596,34,Male,44210,Houston,Tablet,"Clothing, Sports",149,262,64,39038,VIP,Low,0.4215638016831861,Medium
CUST0597,43,Other,46456,San Diego,Tablet,"Beauty, Sports",49,224,16,10976,Returning,Medium,0.6368698205909473,Low
CUST0598,25,Male,61367,New York,Mobile,"Clothing, Beauty, Sports",143,41,350,5863,VIP,Medium,0.3064150103758784,High
CUST0599,46,Female,84624,Philadelphia,Mobile,Clothing,74,206,137,15244,Returning,Low,0.6877352772125079,Medium
CUST0600,43,Female,40106,New York,Mobile,"Sports, Clothing, Home & Kitchen",129,246,318,31734,VIP,Low,0.5433682312332818,High
CUST0601,27,Male,133493,New York,Desktop,"Clothing, Electronics",155,40,228,6200,VIP,Medium,0.3824626804124491,High
CUST0602,43,Female,98008,San Diego,Tablet,"Beauty, Electronics",95,475,253,45125,Returning,Medium,0.4686171841227636,High
CUST0603,51,Male,145395,Houston,Desktop,Sports,74,193,209,14282,Returning,Medium,0.11644571123576392,High
CUST0604,68,Other,146492,New York,Mobile,"Sports, Home & Kitchen, Clothing",170,580,293,98600,VIP,High,0.5989389953538756,High
CUST0605,58,Other,102240,San Jose,Tablet,"Clothing, Beauty",134,82,230,10988,VIP,Low,0.42853234579157773,High
CUST0606,24,Female,94315,San Antonio,Desktop,Beauty,88,247,240,21736,Returning,High,0.6909438621362411,High
CUST0607,21,Male,99249,Phoenix,Tablet,Home & Kitchen,93,389,69,36177,Returning,High,0.4636786834393518,Medium
CUST0608,70,Male,100587,Phoenix,Desktop,"Electronics, Home & Kitchen, Beauty",83,414,103,34362,Returning,Low,0.5921725291231112,Medium
CUST0609,67,Female,40756,New York,Mobile,Electronics,117,85,203,9945,VIP,Low,0.5698457828169058,High
CUST0610,62,Other,98011,San Jose,Desktop,"Beauty, Sports, Home & Kitchen",97,147,52,14259,Returning,High,0.2745497484543747,Low
CUST0611,28,Female,66378,Philadelphia,Tablet,"Home & Kitchen, Electronics, Beauty",76,282,329,21432,Returning,Low,0.21874690640158756,High
CUST0612,46,Other,34255,Dallas,Tablet,"Electronics, Home & Kitchen, Clothing",169,209,53,35321,VIP,Medium,0.32982082923048145,Low
CUST0613,53,Male,44484,Dallas,Tablet,Sports,53,444,275,23532,Returning,Medium,0.35370687386574406,High
CUST0614,42,Other,86549,San Diego,Tablet,"Electronics, Home & Kitchen, Sports",56,264,334,14784,Returning,High,0.20605505625881848,High
CUST0615,38,Female,64503,Phoenix,Mobile,"Home & Kitchen, Sports, Clothing",37,109,30,4033,Returning,High,0.6314886176781317,Low
CUST0616,53,Male,103794,New York,Desktop,"Clothing, Sports",26,51,134,1326,Returning,Low,0.40265611049541983,Medium
CUST0617,27,Female,136283,Dallas,Mobile,"Clothing, Electronics, Beauty",118,506,57,59708,VIP,Low,0.6859888548998202,Low
CUST0618,54,Female,130732,New York,Mobile,Clothing,137,469,104,64253,VIP,High,0.5765115557300711,Medium
CUST0619,26,Other,75113,San Diego,Mobile,Beauty,22,599,265,13178,Returning,High,0.41120815925476484,High
CUST0620,41,Female,135730,Phoenix,Tablet,"Sports, Clothing, Beauty",170,122,9,20740,VIP,Medium,0.6655761807938334,Low
CUST0621,52,Other,104069,Chicago,Tablet,Clothing,122,221,252,26962,VIP,Medium,0.37816862981194954,High
CUST0622,66,Male,128117,San Antonio,Tablet,"Home & Kitchen, Clothing, Sports",121,132,294,15972,VIP,Low,0.6266192331371357,High
CUST0623,52,Other,35249,San Antonio,Desktop,Home & Kitchen,41,425,155,17425,Returning,Medium,0.28279410777727354,Medium
CUST0624,65,Male,149979,Dallas,Tablet,"Electronics, Beauty, Sports",68,36,157,2448,Returning,Low,0.2961175492126611,Medium
CUST0625,53,Other,49201,San Antonio,Desktop,Sports,142,596,36,84632,VIP,Low,0.3217849439311052,Low
CUST0626,35,Female,88576,Chicago,Tablet,"Electronics, Home & Kitchen",83,260,118,21580,Returning,Low,0.4053066698631099,Medium
CUST0627,66,Other,148562,New York,Tablet,"Clothing, Electronics",174,269,66,46806,VIP,Medium,0.4097686756292356,Medium
CUST0628,56,Other,39686,San Diego,Mobile,"Beauty, Electronics, Sports",127,119,241,15113,VIP,High,0.3726592990901047,High
CUST0629,49,Male,142413,Chicago,Mobile,"Clothing, Home & Kitchen, Sports",180,261,298,46980,VIP,High,0.24890063282905883,High
CUST0630,41,Female,83363,San Diego,Mobile,"Sports, Beauty",48,486,212,23328,Returning,Medium,0.6526842021140401,High
CUST0631,40,Other,127543,San Diego,Desktop,"Clothing, Home & Kitchen",86,262,307,22532,Returning,High,0.43258096327701523,High
CUST0632,49,Female,30661,Phoenix,Desktop,"Sports, Beauty",91,383,100,34853,Returning,Low,0.31503049052453663,Medium
CUST0633,54,Other,74843,New York,Tablet,Sports,20,362,55,7240,Returning,High,0.4732650244833518,Low
CUST0634,29,Other,125673,San Jose,Desktop,Sports,58,468,331,27144,Returning,Medium,0.5491783925763734,High
CUST0635,66,Female,90963,San Antonio,Tablet,"Sports, Home & Kitchen, Beauty",106,404,323,42824,VIP,High,0.674473257348358,High
CUST0636,30,Other,143092,San Jose,Desktop,"Electronics, Sports",167,321,238,53607,VIP,Low,0.3747069554739286,High
CUST0637,40,Female,72828,Phoenix,Desktop,"Sports, Beauty",102,374,230,38148,VIP,Low,0.1228640317279932,High
CUST0638,42,Other,78604,San Diego,Desktop,"Sports, Beauty, Home & Kitchen",160,457,361,73120,VIP,Medium,0.3364977709337518,High
CUST0639,52,Male,40526,Dallas,Mobile,Beauty,6,159,91,954,New,Medium,0.36133086494475636,High
CUST0640,58,Female,98910,San Antonio,Desktop,"Home & Kitchen, Sports",98,170,278,16660,Returning,Medium,0.633046150820688,High
CUST0641,47,Other,55592,San Antonio,Mobile,"Electronics, Clothing",145,444,108,64380,VIP,Low,0.30662049950091946,Medium
CUST0642,34,Other,58982,New York,Mobile,"Sports, Beauty, Home & Kitchen",173,122,316,21106,VIP,High,0.6696607721766399,High
CUST0643,66,Male,30207,Houston,Desktop,"Home & Kitchen, Beauty, Sports",63,313,167,19719,Returning,High,0.36533574001431757,Medium
CUST0644,37,Female,130969,Los Angeles,Tablet,"Clothing, Home & Kitchen, Beauty",73,252,299,18396,Returning,Medium,0.6829573256363037,High
CUST0645,65,Other,147181,Los Angeles,Tablet,"Beauty, Sports",123,492,217,60516,VIP,High,0.05532890873512543,High
CUST0646,42,Male,118733,Los Angeles,Tablet,"Electronics, Sports, Beauty",96,574,221,55104,Returning,High,0.6342299936241252,High
CUST0647,39,Other,128936,Houston,Desktop,Home & Kitchen,185,305,160,56425,VIP,Medium,0.6552282937631779,Medium
CUST0648,30,Female,98619,New York,Tablet,"Home & Kitchen, Beauty",49,169,15,8281,Returning,Medium,0.6746636082473886,Low
CUST0649,36,Other,59328,Houston,Mobile,"Sports, Clothing, Beauty",152,386,277,58672,VIP,Low,0.05849974721349965,High
CUST0650,66,Other,76479,Los Angeles,Tablet,"Clothing, Beauty",28,52,56,1456,Returning,Low,0.16160554375770084,Low
CUST0651,53,Other,138427,Phoenix,Desktop,"Electronics, Beauty, Clothing",193,299,61,57707,VIP,Low,0.4749469270106035,Medium
